name,birth,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SLG,OBP,OPS,FY,LY,AY,URL
스미스,1969,0.288,241,831,141,239,47,2,75,198,1,2,78,220,1.24,0.693,1.933,1999,2000,2,http://www.statiz.co.kr/player.php?name=%EC%8A%A4%EB%AF%B8%EC%8A%A4
염경엽,1968,0.195,896,1449,197,283,53,7,5,110,83,34,122,208,2.087,2.265,4.352,1991,2000,10,http://www.statiz.co.kr/player.php?name=%EC%97%BC%EA%B2%BD%EC%97%BD
우드,1967,0.255,35,110,10,28,9,0,1,9,1,1,11,20,0.364,0.328,0.692,2000,2000,1,http://www.statiz.co.kr/player.php?name=%EC%9A%B0%EB%93%9C
윌리엄스,1964,0.248,37,133,22,33,7,0,12,26,0,0,25,36,0.571,0.378,0.949,2000,2000,1,http://www.statiz.co.kr/player.php?name=%EC%9C%8C%EB%A6%AC%EC%97%84%EC%8A%A4
이민호,1969,0.241,556,1369,168,330,63,6,51,167,19,15,130,358,3.172,2.621,5.793,1993,2000,8,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%AF%BC%ED%98%B8
이우석,1975,0.19,49,84,13,16,2,0,0,2,3,2,8,17,1.067,1.016,2.083,1998,2000,3,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%9A%B0%EC%84%9D
임수혁,1969,0.266,488,1296,148,345,53,8,47,257,7,8,157,234,3.176,2.375,5.551,1994,2000,7,http://www.statiz.co.kr/player.php?name=%EC%9E%84%EC%88%98%ED%98%81
정원배,1973,0.233,46,73,7,17,3,0,1,7,1,0,3,17,0.474,0.413,0.887,1998,2000,3,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EC%9B%90%EB%B0%B0
조유신,1975,0.198,74,111,13,22,4,1,1,6,1,0,11,32,0.624,0.555,1.179,1997,2000,4,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EC%9C%A0%EC%8B%A0
최해식,1968,0.217,681,1729,154,375,61,2,17,165,3,17,145,301,2.339,2.41,4.749,1991,2000,10,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%ED%95%B4%EC%8B%9D
카펜터,1968,0.282,39,142,23,40,7,0,5,32,5,2,13,32,0.437,0.342,0.779,2000,2000,1,http://www.statiz.co.kr/player.php?name=%EC%B9%B4%ED%8E%9C%ED%84%B0
포조,1973,0.213,39,122,11,26,3,0,1,8,1,0,6,17,0.262,0.246,0.508,2000,2000,1,http://www.statiz.co.kr/player.php?name=%ED%8F%AC%EC%A1%B0
풀리엄,1967,0.267,91,288,46,77,13,1,16,55,2,2,27,55,0.486,0.34,0.826,2000,2000,1,http://www.statiz.co.kr/player.php?name=%ED%92%80%EB%A6%AC%EC%97%84
프랑코,1961,0.327,132,477,79,156,19,1,22,110,12,5,63,86,0.509,0.403,0.912,2000,2000,1,http://www.statiz.co.kr/player.php?name=%ED%94%84%EB%9E%91%EC%BD%94
화이트,1969,0.303,74,294,33,89,17,1,11,53,4,3,25,60,0.48,0.36,0.84,2000,2000,1,http://www.statiz.co.kr/player.php?name=%ED%99%94%EC%9D%B4%ED%8A%B8
권오성,1970,0.189,119,180,13,34,5,0,2,19,0,0,15,51,0.777,1.019,1.796,1996,1999,4,http://www.statiz.co.kr/player.php?name=%EA%B6%8C%EC%98%A4%EC%84%B1
권오영,1970,0.182,41,66,6,12,2,0,1,9,0,0,1,19,0.646,0.406,1.052,1996,1999,4,http://www.statiz.co.kr/player.php?name=%EA%B6%8C%EC%98%A4%EC%98%81
김갑중,1970,0.247,224,437,42,108,20,4,4,41,6,9,25,79,2.013,1.841,3.854,1993,1999,7,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EA%B0%91%EC%A4%91
김광림,1961,0.285,1638,4761,619,1358,194,50,35,432,170,101,480,537,5.728,5.478,11.206,1984,1999,16,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EA%B4%91%EB%A6%BC
김광현,1971,0.236,77,127,10,30,9,3,0,10,1,0,12,36,1.466,1.44,2.906,1994,1999,6,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EA%B4%91%ED%98%84
김정규,1973,0.206,41,63,5,13,1,0,0,2,0,0,0,12,0.55,0.543,1.093,1994,1999,6,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A0%95%EA%B7%9C
대톨라,1967,0.279,101,265,33,74,12,1,9,42,0,0,26,49,0.434,0.349,0.783,1999,1999,1,http://www.statiz.co.kr/player.php?name=%EB%8C%80%ED%86%A8%EB%9D%BC
동봉철,1970,0.264,750,2205,387,583,92,22,34,210,116,63,315,326,2.894,2.956,5.85,1992,1999,8,http://www.statiz.co.kr/player.php?name=%EB%8F%99%EB%B4%89%EC%B2%A0
류중일,1963,0.265,1095,3293,475,874,151,23,45,359,109,40,363,507,4.656,4.364,9.02,1987,1999,13,http://www.statiz.co.kr/player.php?name=%EB%A5%98%EC%A4%91%EC%9D%BC
바워스,1971,0.29,43,124,17,36,6,3,3,12,0,6,6,27,0.46,0.328,0.788,1999,1999,1,http://www.statiz.co.kr/player.php?name=%EB%B0%94%EC%9B%8C%EC%8A%A4
박경호,1973,0.253,103,178,18,45,4,0,3,18,18,2,15,48,1.731,1.204,2.935,1996,1999,4,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EA%B2%BD%ED%98%B8
박규대,1972,0.125,60,40,10,5,0,0,0,0,6,3,2,9,0.616,1.189,1.805,1991,1999,9,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EA%B7%9C%EB%8C%80
백인수,1963,0.26,953,2853,329,743,111,15,40,270,82,43,287,311,4.007,3.959,7.966,1987,1999,13,http://www.statiz.co.kr/player.php?name=%EB%B0%B1%EC%9D%B8%EC%88%98
브릭스,1971,0.283,115,361,48,102,14,6,23,74,6,3,13,85,0.546,0.311,0.857,1999,1999,1,http://www.statiz.co.kr/player.php?name=%EB%B8%8C%EB%A6%AD%EC%8A%A4
샌더스,1969,0.247,125,409,86,101,14,0,40,94,3,0,105,133,0.575,0.408,0.983,1999,1999,1,http://www.statiz.co.kr/player.php?name=%EC%83%8C%EB%8D%94%EC%8A%A4
손동일,1971,0.2,203,461,58,92,18,1,10,40,12,6,33,130,1.295,1.09,2.385,1994,1999,6,http://www.statiz.co.kr/player.php?name=%EC%86%90%EB%8F%99%EC%9D%BC
이근엽,1972,0.191,408,787,59,150,20,1,5,42,20,14,52,163,1.744,1.792,3.536,1991,1999,9,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EA%B7%BC%EC%97%BD
이연수,1963,0.234,301,654,77,153,17,2,11,63,15,18,66,95,1.914,2.204,4.118,1987,1999,13,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%97%B0%EC%88%98
정경훈,1972,0.244,704,1476,270,360,53,10,10,135,182,52,170,248,2.691,3.201,5.892,1990,1999,10,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EA%B2%BD%ED%9B%88
정회열,1968,0.246,621,1501,146,369,58,4,36,200,7,15,99,216,3.002,2.638,5.64,1990,1999,10,http://www.statiz.co.kr/player.php?name=%EC%A0%95%ED%9A%8C%EC%97%B4
조규철,1969,0.203,249,222,41,45,6,3,1,20,18,6,13,70,1.871,1.554,3.425,1993,1999,7,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EA%B7%9C%EC%B2%A0
지승준,1977,0.241,60,54,8,13,0,0,0,4,1,0,4,8,0.438,0.554,0.992,1998,1999,2,http://www.statiz.co.kr/player.php?name=%EC%A7%80%EC%8A%B9%EC%A4%80
캐세레스,1964,0.25,175,576,61,144,21,3,5,53,20,9,34,66,0.676,0.588,1.264,1998,1999,2,http://www.statiz.co.kr/player.php?name=%EC%BA%90%EC%84%B8%EB%A0%88%EC%8A%A4
펠릭스,1967,0.264,130,459,69,121,24,1,19,79,1,1,52,123,0.917,0.707,1.624,1998,1999,2,http://www.statiz.co.kr/player.php?name=%ED%8E%A0%EB%A6%AD%EC%8A%A4
피어슨,1974,0.289,129,502,67,145,12,0,31,108,0,1,47,85,0.498,0.351,0.849,1999,1999,1,http://www.statiz.co.kr/player.php?name=%ED%94%BC%EC%96%B4%EC%8A%A8
홀,1969,0.244,116,414,73,101,12,3,4,23,47,11,34,68,0.316,0.303,0.619,1999,1999,1,http://www.statiz.co.kr/player.php?name=%ED%99%80
강대호,1974,0.183,40,60,5,11,1,0,1,7,0,1,7,25,0.467,0.546,1.013,1997,1998,2,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EB%8C%80%ED%98%B8
강영수,1965,0.222,831,2092,274,464,82,9,86,311,18,14,329,524,3.673,3.197,6.87,1989,1998,10,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EC%98%81%EC%88%98
고기성,1970,0.215,255,331,36,71,12,2,3,28,6,6,30,78,1.387,1.348,2.735,1993,1998,6,http://www.statiz.co.kr/player.php?name=%EA%B3%A0%EA%B8%B0%EC%84%B1
구한성,1970,0.196,161,230,27,45,4,0,6,21,1,0,26,51,1.266,1.354,2.62,1992,1998,7,http://www.statiz.co.kr/player.php?name=%EA%B5%AC%ED%95%9C%EC%84%B1
김성현,1963,0.256,626,1491,156,381,49,12,35,199,16,13,118,265,3.57,3.159,6.729,1986,1998,13,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%84%B1%ED%98%84
김영일,1971,0.214,156,294,30,63,9,2,0,19,9,7,17,43,0.842,0.875,1.717,1995,1998,4,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%98%81%EC%9D%BC
김재덕,1973,0.195,132,221,16,43,15,0,5,22,0,1,10,46,1.389,1.051,2.44,1991,1998,8,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9E%AC%EB%8D%95
김형석,1962,0.276,1417,4866,548,1345,221,44,119,656,45,45,454,687,5.369,4.456,9.825,1985,1998,14,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%98%95%EC%84%9D
김형성,1976,0.169,66,89,5,15,3,0,0,3,0,0,7,23,0.207,0.24,0.447,1997,1998,2,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%98%95%EC%84%B1
김훈,1970,0.219,241,503,61,110,21,4,4,26,12,11,32,88,1.357,1.374,2.731,1993,1998,6,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%9B%88
박상현,1972,0.208,186,173,26,36,5,2,0,10,8,4,8,56,1.652,1.683,3.335,1992,1998,7,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%83%81%ED%98%84
박재벌,1968,0.239,394,872,118,208,35,8,5,72,46,21,57,85,1.86,1.885,3.745,1992,1998,7,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%9E%AC%EB%B2%8C
박준태,1967,0.244,724,1618,263,395,94,10,23,163,84,41,171,262,2.76,2.587,5.347,1989,1998,10,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%A4%80%ED%83%9C
박철우,1964,0.278,961,2519,247,701,121,5,59,373,7,9,269,356,4.381,4.178,8.559,1987,1998,12,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%B2%A0%EC%9A%B0
박현영,1968,0.234,524,1060,100,248,38,7,22,121,8,4,49,210,3.01,2.497,5.507,1987,1998,12,http://www.statiz.co.kr/player.php?name=%EB%B0%95%ED%98%84%EC%98%81
배정훈,1973,0.21,93,162,11,34,5,0,2,10,1,1,7,38,0.895,0.814,1.709,1996,1998,3,http://www.statiz.co.kr/player.php?name=%EB%B0%B0%EC%A0%95%ED%9B%88
부시,1968,0.212,76,240,20,51,11,1,10,28,0,0,16,81,0.392,0.264,0.656,1998,1998,1,http://www.statiz.co.kr/player.php?name=%EB%B6%80%EC%8B%9C
브래디,1969,0.258,70,155,18,40,6,4,3,6,4,1,6,30,0.406,0.294,0.7,1998,1998,1,http://www.statiz.co.kr/player.php?name=%EB%B8%8C%EB%9E%98%EB%94%94
신진수,1972,0.205,159,292,39,60,17,0,1,19,7,4,26,55,1.246,1.194,2.44,1994,1998,5,http://www.statiz.co.kr/player.php?name=%EC%8B%A0%EC%A7%84%EC%88%98
이경복,1970,0.242,372,677,56,164,31,2,7,81,2,3,40,59,3.116,2.764,5.88,1989,1998,10,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EA%B2%BD%EB%B3%B5
이봉우,1977,0.164,158,140,18,23,5,1,2,8,7,3,3,30,0.755,0.566,1.321,1996,1998,3,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%B4%89%EC%9A%B0
이순철,1961,0.262,1388,4775,768,1252,217,30,145,612,371,145,544,689,5.607,4.734,10.341,1985,1998,14,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%88%9C%EC%B2%A0
이종운,1966,0.272,738,2132,258,580,72,34,9,213,98,34,108,282,3.394,3.008,6.402,1989,1998,10,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A2%85%EC%9A%B4
이지환,1971,0.194,126,248,19,48,8,0,5,21,0,2,9,59,1.565,1.307,2.872,1993,1998,6,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A7%80%ED%99%98
정기창,1970,0.235,177,370,41,87,7,4,13,44,11,8,27,96,1.48,1.14,2.62,1994,1998,5,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EA%B8%B0%EC%B0%BD
정호진,1974,0.204,80,137,14,28,5,0,0,8,1,0,9,15,1.231,1.471,2.702,1993,1998,6,http://www.statiz.co.kr/player.php?name=%EC%A0%95%ED%98%B8%EC%A7%84
조은진,1975,0.2,30,10,4,2,0,0,0,1,4,2,1,5,0.2,0.273,0.473,1998,1998,1,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EC%9D%80%EC%A7%84
최희창,1975,0.17,36,47,2,8,1,0,1,3,0,0,4,19,0.845,0.77,1.615,1995,1998,4,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%ED%9D%AC%EC%B0%BD
치멜리스,1967,0.279,118,409,48,114,22,0,17,63,1,3,29,58,0.457,0.332,0.789,1998,1998,1,http://www.statiz.co.kr/player.php?name=%EC%B9%98%EB%A9%9C%EB%A6%AC%EC%8A%A4
쿨바,1966,0.317,115,410,68,130,27,1,26,97,2,3,51,102,0.578,0.395,0.973,1998,1998,1,http://www.statiz.co.kr/player.php?name=%EC%BF%A8%EB%B0%94
함석원,1975,0.172,62,64,6,11,3,0,0,5,2,2,2,23,0.68,0.623,1.303,1994,1998,5,http://www.statiz.co.kr/player.php?name=%ED%95%A8%EC%84%9D%EC%9B%90
허유신,1973,0.169,38,59,3,10,2,0,0,6,2,1,3,14,0.371,0.322,0.693,1997,1998,2,http://www.statiz.co.kr/player.php?name=%ED%97%88%EC%9C%A0%EC%8B%A0
강종필,1967,0.241,426,564,111,136,16,3,15,54,39,15,55,148,2.037,2.009,4.046,1989,1997,9,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EC%A2%85%ED%95%84
강형석,1968,0.223,241,395,45,88,17,6,5,41,10,3,35,71,1.805,1.716,3.521,1990,1997,8,http://www.statiz.co.kr/player.php?name=%EA%B0%95%ED%98%95%EC%84%9D
계기범,1970,0.233,76,159,19,37,4,1,2,16,4,3,6,40,1.221,0.979,2.2,1993,1997,5,http://www.statiz.co.kr/player.php?name=%EA%B3%84%EA%B8%B0%EB%B2%94
공의식,1970,0.192,168,313,35,60,12,2,12,42,10,7,48,108,1.088,0.922,2.01,1993,1997,5,http://www.statiz.co.kr/player.php?name=%EA%B3%B5%EC%9D%98%EC%8B%9D
김미호,1967,0.23,170,257,28,59,12,1,0,13,9,3,15,51,1.73,1.823,3.553,1992,1997,6,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%AF%B8%ED%98%B8
김병조,1969,0.253,298,442,70,112,23,3,7,47,11,10,31,79,1.936,1.836,3.772,1992,1997,6,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%B3%91%EC%A1%B0
김상국,1963,0.253,1094,2663,270,673,102,16,57,334,36,26,295,327,4.217,3.815,8.032,1986,1997,12,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%83%81%EA%B5%AD
김성태,1971,0.216,71,153,13,33,6,1,0,18,4,3,11,27,0.281,0.528,0.809,1994,1997,4,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%84%B1%ED%83%9C
김용선,1970,0.228,411,911,103,208,40,5,18,79,20,16,93,224,2.099,1.944,4.043,1989,1997,9,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9A%A9%EC%84%A0
김정윤,1974,0.148,43,27,3,4,0,0,0,0,0,2,1,11,0.696,0.758,1.454,1994,1997,4,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A0%95%EC%9C%A4
김형남,1973,0.175,72,103,11,18,3,0,1,11,0,0,3,23,0.242,0.2,0.442,1996,1997,2,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%98%95%EB%82%A8
노찬엽,1965,0.279,884,2788,368,778,121,38,43,380,59,58,328,258,3.501,3.139,6.64,1989,1997,9,http://www.statiz.co.kr/player.php?name=%EB%85%B8%EC%B0%AC%EC%97%BD
박노준,1962,0.262,1018,2921,368,765,110,27,28,266,152,73,223,302,4.224,3.806,8.03,1986,1997,12,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EB%85%B8%EC%A4%80
박지환,1969,0.21,133,229,21,48,10,1,1,14,2,3,21,55,1.937,2.041,3.978,1992,1997,6,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%A7%80%ED%99%98
백성진,1968,0.247,127,239,21,59,8,1,1,23,10,9,17,58,0.794,1.077,1.871,1991,1997,7,http://www.statiz.co.kr/player.php?name=%EB%B0%B1%EC%84%B1%EC%A7%84
소상영,1973,0.17,91,176,14,30,7,1,2,12,1,1,18,40,1.224,1.384,2.608,1993,1997,5,http://www.statiz.co.kr/player.php?name=%EC%86%8C%EC%83%81%EC%98%81
송인호,1968,0.203,430,986,87,200,32,1,14,77,50,33,92,221,1.835,1.791,3.626,1991,1997,7,http://www.statiz.co.kr/player.php?name=%EC%86%A1%EC%9D%B8%ED%98%B8
안명성,1973,0.151,91,86,13,13,0,0,1,1,6,3,6,26,0.38,0.417,0.797,1996,1997,2,http://www.statiz.co.kr/player.php?name=%EC%95%88%EB%AA%85%EC%84%B1
윤덕규,1963,0.285,1275,4073,480,1161,192,48,47,438,73,55,368,490,4.928,4.281,9.209,1985,1997,13,http://www.statiz.co.kr/player.php?name=%EC%9C%A4%EB%8D%95%EA%B7%9C
이강돈,1961,0.284,1217,3979,533,1132,203,38,87,557,88,75,387,657,4.876,4.053,8.929,1986,1997,12,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EA%B0%95%EB%8F%88
이건열,1963,0.24,897,2401,266,576,72,4,30,251,55,34,189,383,3.395,3.292,6.687,1986,1997,12,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EA%B1%B4%EC%97%B4
이만수,1958,0.296,1449,4310,624,1276,193,7,252,860,52,48,554,490,8.032,6.066,14.098,1982,1997,16,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%A7%8C%EC%88%98
이보형,1972,0.157,80,115,8,18,6,1,2,13,3,1,13,39,0.583,0.517,1.1,1995,1997,3,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%B3%B4%ED%98%95
이정훈,1963,0.299,918,3072,515,918,153,37,66,353,151,55,312,246,4.544,3.912,8.456,1987,1997,11,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A0%95%ED%9B%88
이종두,1962,0.27,1054,3133,498,845,132,20,105,438,127,59,319,499,5.496,4.546,10.042,1985,1997,13,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A2%85%EB%91%90
이희성,1966,0.239,643,1680,198,401,58,19,11,118,82,49,144,250,2.686,2.627,5.313,1989,1997,9,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%ED%9D%AC%EC%84%B1
임형석,1968,0.247,627,1928,222,476,78,14,48,242,26,26,192,397,2.821,2.496,5.317,1990,1997,8,http://www.statiz.co.kr/player.php?name=%EC%9E%84%ED%98%95%EC%84%9D
전봉석,1968,0.119,78,67,2,8,2,0,0,1,0,0,4,28,0.837,0.984,1.821,1990,1997,8,http://www.statiz.co.kr/player.php?name=%EC%A0%84%EB%B4%89%EC%84%9D
전종화,1965,0.225,358,521,52,117,19,2,12,60,8,4,41,116,3.427,2.938,6.365,1987,1997,11,http://www.statiz.co.kr/player.php?name=%EC%A0%84%EC%A2%85%ED%99%94
지화선,1970,0.266,229,546,57,145,29,4,2,42,12,9,41,71,1.616,1.595,3.211,1993,1997,5,http://www.statiz.co.kr/player.php?name=%EC%A7%80%ED%99%94%EC%84%A0
진상봉,1965,0.245,399,813,117,199,30,4,27,105,12,12,129,159,2.608,2.702,5.31,1990,1997,8,http://www.statiz.co.kr/player.php?name=%EC%A7%84%EC%83%81%EB%B4%89
최철민,1972,0.275,48,102,19,28,5,1,1,13,0,1,5,25,0.595,0.548,1.143,1996,1997,2,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EC%B2%A0%EB%AF%BC
최형현,1972,0.167,47,42,2,7,0,0,0,3,1,2,3,7,1.231,1.3,2.531,1994,1997,4,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%ED%98%95%ED%98%84
하득인,1966,0.237,326,679,59,161,35,2,11,95,8,5,60,88,1.395,1.305,2.7,1994,1997,4,http://www.statiz.co.kr/player.php?name=%ED%95%98%EB%93%9D%EC%9D%B8
한기철,1969,0.261,249,188,47,49,10,2,3,20,20,17,14,46,1.914,1.143,3.057,1992,1997,6,http://www.statiz.co.kr/player.php?name=%ED%95%9C%EA%B8%B0%EC%B2%A0
한대화,1960,0.279,1335,4264,610,1190,199,21,163,712,79,53,608,567,6.468,5.331,11.799,1983,1997,15,http://www.statiz.co.kr/player.php?name=%ED%95%9C%EB%8C%80%ED%99%94
황일권,1969,0.189,139,254,19,48,8,0,3,16,4,1,19,72,0.958,1.039,1.997,1993,1997,5,http://www.statiz.co.kr/player.php?name=%ED%99%A9%EC%9D%BC%EA%B6%8C
강기웅,1964,0.292,671,2287,328,667,94,18,61,304,111,42,175,209,3.251,2.581,5.832,1989,1996,8,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EA%B8%B0%EC%9B%85
강영수,1973,0.222,35,72,7,16,5,0,1,3,2,0,2,15,0.333,0.253,0.586,1996,1996,1,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EC%98%81%EC%88%98
강효섭,1973,0.2,41,40,2,8,0,0,0,1,3,0,2,7,0.693,0.755,1.448,1993,1996,4,http://www.statiz.co.kr/player.php?name=%EA%B0%95%ED%9A%A8%EC%84%AD
권재광,1971,0.14,64,100,8,14,2,0,1,8,1,0,6,26,0.811,0.81,1.621,1993,1996,4,http://www.statiz.co.kr/player.php?name=%EA%B6%8C%EC%9E%AC%EA%B4%91
길홍규,1965,0.254,365,591,55,150,17,0,8,66,8,6,50,97,3.232,2.816,6.048,1988,1996,9,http://www.statiz.co.kr/player.php?name=%EA%B8%B8%ED%99%8D%EA%B7%9C
김경하,1970,0.214,157,248,26,53,8,3,3,21,4,1,19,43,0.708,0.696,1.404,1993,1996,4,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EA%B2%BD%ED%95%98
김동기,1964,0.262,1019,3101,422,812,166,9,108,435,34,34,414,583,4.683,3.871,8.554,1986,1996,11,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%8F%99%EA%B8%B0
김민호,1961,0.278,1208,3778,488,1050,221,27,106,606,64,29,491,561,5.399,4.518,9.917,1984,1996,13,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%AF%BC%ED%98%B8
김선일,1965,0.204,461,985,93,201,25,6,3,84,27,11,39,108,1.604,1.591,3.195,1989,1996,8,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%84%A0%EC%9D%BC
김성,1971,0.136,33,22,8,3,1,0,0,0,2,0,2,5,0.383,0.468,0.851,1994,1996,3,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%84%B1
김영진,1976,0.214,67,131,16,28,6,1,6,19,0,2,11,47,0.422,0.291,0.713,1995,1996,2,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%98%81%EC%A7%84
김주성,1972,0.25,173,256,28,64,9,1,1,19,3,3,19,54,0.902,0.903,1.805,1994,1996,3,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A3%BC%EC%84%B1
김태민,1971,0.2,111,170,13,34,6,1,2,18,2,2,7,44,0.936,0.788,1.724,1993,1996,4,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%83%9C%EB%AF%BC
박병호,1970,0.185,161,319,28,59,13,2,3,31,2,0,14,73,1.164,1.429,2.593,1989,1996,8,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EB%B3%91%ED%98%B8
박선일,1966,0.238,289,495,42,118,20,1,7,44,3,6,37,74,2.577,1.982,4.559,1989,1996,8,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%84%A0%EC%9D%BC
박지상,1975,0.27,229,578,71,156,30,3,2,52,14,12,77,79,0.826,0.988,1.814,1994,1996,3,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%A7%80%EC%83%81
석수철,1973,0.266,114,289,32,77,16,1,3,32,4,2,17,45,0.36,0.319,0.679,1996,1996,1,http://www.statiz.co.kr/player.php?name=%EC%84%9D%EC%88%98%EC%B2%A0
송태일,1970,0.226,215,541,49,122,26,1,15,69,7,2,26,82,1.12,0.948,2.068,1993,1996,4,http://www.statiz.co.kr/player.php?name=%EC%86%A1%ED%83%9C%EC%9D%BC
양회열,1971,0.239,204,465,48,111,11,1,0,25,2,6,37,98,0.907,1.173,2.08,1991,1996,6,http://www.statiz.co.kr/player.php?name=%EC%96%91%ED%9A%8C%EC%97%B4
윤기수,1971,0.212,156,189,14,40,4,1,0,6,3,5,9,26,0.724,0.745,1.469,1994,1996,3,http://www.statiz.co.kr/player.php?name=%EC%9C%A4%EA%B8%B0%EC%88%98
윤재호,1967,0.224,617,1313,139,294,42,5,5,115,52,31,146,182,1.71,1.978,3.688,1989,1996,8,http://www.statiz.co.kr/player.php?name=%EC%9C%A4%EC%9E%AC%ED%98%B8
이병훈,1967,0.267,516,1317,136,352,41,2,38,169,8,8,87,173,2.638,2.17,4.808,1990,1996,7,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%B3%91%ED%9B%88
이우수,1972,0.221,286,575,54,127,22,4,4,44,2,5,23,116,1.302,1.212,2.514,1991,1996,6,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%9A%B0%EC%88%98
이전진,1972,0.239,30,46,2,11,2,0,0,3,1,0,3,16,0.645,0.92,1.565,1992,1996,5,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A0%84%EC%A7%84
이종호,1967,0.225,575,844,113,190,27,5,8,73,21,15,76,172,2.182,2.31,4.492,1989,1996,8,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A2%85%ED%98%B8
이중화,1964,0.26,716,1678,256,437,61,16,7,147,90,41,132,132,2.913,2.957,5.87,1987,1996,10,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A4%91%ED%99%94
임채영,1971,0.162,83,130,5,21,9,1,1,10,0,2,3,18,0.282,0.388,0.67,1994,1996,3,http://www.statiz.co.kr/player.php?name=%EC%9E%84%EC%B1%84%EC%98%81
차상욱,1972,0.169,87,89,9,15,1,1,0,5,7,3,10,20,0.384,0.553,0.937,1995,1996,2,http://www.statiz.co.kr/player.php?name=%EC%B0%A8%EC%83%81%EC%9A%B1
최규하,1970,0.143,40,35,5,5,1,0,0,1,1,1,2,11,0.346,0.374,0.72,1993,1996,4,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EA%B7%9C%ED%95%98
