full_name,birth_year,retire_year,G,AB,H,2B,3B,HR,BB,SO,RBI,R,SB,CS,AVG,OBP,SLG,OPS
Akinori Iwamura,1984,2010,408,1545,413,74,22,16,183,330,117,222,32,16,0.267313916,0.344907407,0.374757282,0.719664689
Al Baird,1895,1919,50,107,27,1,0,0,7,11,9,9,5,5,0.252336449,0.298245614,0.261682243,0.559927857
Al Bool,1906,1931,129,308,73,13,4,7,34,42,53,35,0,5,0.237012987,0.312865497,0.373376623,0.68624212
Al Boucher,1891,1914,147,516,119,26,4,2,52,88,49,62,13,2,0.230620155,0.301056338,0.308139535,0.609195873
Al Brancato,1919,1945,282,930,199,37,11,4,96,92,80,117,5,6,0.213978495,0.287524366,0.290322581,0.577846947
Al Bridwell,1882,1915,1253,4169,1064,95,32,2,557,285,348,457,136,25,0.255217078,0.342996191,0.294794915,0.637791106
Al Bumbry,1949,1985,1496,5053,1422,220,52,54,471,709,402,778,254,92,0.28141698,0.342686459,0.377597467,0.720283926
Al Burch,1883,1911,614,2185,554,48,20,4,186,202,103,254,96,14,0.253546911,0.312104597,0.299313501,0.611418098
Al Chambers,1960,1985,57,120,25,4,0,2,21,34,11,15,2,2,0.208333333,0.326241135,0.291666667,0.617907801
Al Cihocki,1922,1945,92,283,60,9,3,0,11,48,24,21,2,1,0.212014134,0.241496599,0.265017668,0.506514266
Al Cowens,1951,1986,1584,5534,1494,276,68,108,389,659,717,704,120,75,0.269967474,0.31791322,0.402963498,0.720876718
Al Cuccinello,1912,1935,54,165,41,7,1,4,1,20,20,27,0,2,0.248484848,0.253012048,0.375757576,0.628769624
Al Dwight,1861,1884,12,43,10,2,0,0,2,37,31,8,6,2,0.23255814,0.266666667,0.279069767,0.545736434
Al Evans,1917,1951,704,2053,514,70,23,13,243,206,211,188,14,9,0.250365319,0.329703833,0.325864588,0.655568421
Al Federoff,1928,1952,76,235,56,4,2,0,16,13,14,14,1,0,0.238297872,0.28685259,0.272340426,0.559193015
Al Ferrara,1941,1971,574,1382,358,60,7,51,156,286,198,148,0,1,0.259044863,0.33420026,0.423299566,0.757499826
Al Flair,1918,1941,10,30,6,2,1,0,1,1,2,3,1,1,0.2,0.225806452,0.333333333,0.559139785
Al Frazier,1915,1940,64,216,54,8,0,0,18,2,25,30,2,5,0.25,0.307692308,0.287037037,0.594729345
Al Gallagher,1947,1973,442,1264,333,42,9,11,138,164,130,114,7,6,0.263449367,0.335948645,0.337025316,0.672973961
Al Gionfriddo,1921,1947,228,580,154,22,12,2,91,39,58,95,15,9,0.265517241,0.365126677,0.355172414,0.72029909
Al Glossop,1919,1946,309,952,199,29,2,15,89,105,86,99,5,11,0.209033613,0.276657061,0.290966387,0.567623447
Al Greene,1956,1979,29,59,8,1,0,3,10,15,6,9,0,1,0.13559322,0.260869565,0.305084746,0.565954311
Al Hall,1856,1880,70,314,80,7,3,0,3,13,14,31,11,5,0.25477707,0.261829653,0.296178344,0.558007997
Al Halt,1893,1918,257,854,204,30,9,6,61,130,90,76,35,7,0.238875878,0.289617486,0.316159251,0.605776737
Al Heist,1937,1962,177,495,126,20,6,8,52,72,46,63,6,4,0.254545455,0.325411335,0.367676768,0.693088102
Al Hermann,1900,1924,32,94,22,4,0,0,0,8,11,2,3,2,0.234042553,0.234042553,0.276595745,0.510638298
Al Kaiser,1889,1914,155,481,104,15,7,3,34,82,38,58,16,7,0.216216216,0.267961165,0.295218295,0.56317946
Al Kaline,1930,1974,2834,10116,3007,498,75,399,1277,1020,1583,1622,137,65,0.297251878,0.376020363,0.47963622,0.855656583
Al Kozar,1925,1950,285,992,252,41,10,6,96,86,94,118,6,3,0.254032258,0.319852941,0.333669355,0.653522296
Al Lakeman,1923,1954,239,646,131,17,5,15,36,137,66,40,0,18,0.202786378,0.244868035,0.314241486,0.559109521
Al Libke,1922,1946,254,880,236,45,6,9,77,112,95,73,6,5,0.268181818,0.327063741,0.363636364,0.690700104
Al Lopez,1906,1947,1950,5916,1547,206,43,51,556,538,652,613,46,42,0.261494253,0.324938195,0.336713996,0.661652191
Al Luplow,1938,1967,481,1243,292,34,6,33,127,213,125,147,8,11,0.234915527,0.305839416,0.351568785,0.657408201
Al Martin,1970,2003,1232,4242,1172,220,48,132,390,879,485,664,173,65,0.276284771,0.337219344,0.444130127,0.781349471
Al Maul,1865,1891,205,721,170,19,16,5,85,124,93,88,36,9,0.235783634,0.316377171,0.327323162,0.643700333
Al McCauley,1867,1891,171,624,160,30,15,2,87,51,73,99,17,5,0.256410256,0.347398031,0.362179487,0.709577518
Al Montgomery,1918,1941,42,52,10,1,0,0,9,8,4,4,0,2,0.192307692,0.31147541,0.211538462,0.523013871
Al Moore,1902,1926,30,89,19,4,0,0,6,9,10,12,2,3,0.213483146,0.263157895,0.258426966,0.521584861
Al Moran,1940,1964,135,353,69,5,2,1,38,62,27,28,3,7,0.195467422,0.273657289,0.229461756,0.503119045
Al Myers,1861,1891,833,3222,788,135,34,13,294,300,390,429,122,18,0.244568591,0.307736064,0.319677219,0.627413283
Al Newman,1962,1992,854,2107,476,68,7,1,236,212,156,264,91,55,0.225913621,0.30388391,0.266255339,0.570139249
Al Nichols,1853,1877,63,231,42,4,1,0,2,5,9,21,11,5,0.181818182,0.188841202,0.207792208,0.39663341
Al Niehaus,1902,1925,68,211,58,18,2,0,14,15,21,23,1,4,0.274881517,0.32,0.379146919,0.699146919
Al Niemiec,1912,1936,78,235,47,3,2,1,29,20,23,24,2,2,0.2,0.287878788,0.242553191,0.530431979
Al Nixon,1897,1928,422,1345,372,60,13,7,66,77,118,180,19,23,0.276579926,0.310418143,0.356133829,0.666551972
Al Oliver,1945,1985,2368,9049,2743,529,77,219,535,756,1326,1189,84,64,0.303127417,0.342028381,0.451210078,0.793238459
Al Orth,1886,1909,23,34,9,0,1,0,5,37,5,3,1,2,0.264705882,0.358974359,0.323529412,0.682503771
Al Pardo,1963,1989,53,129,17,2,0,1,3,31,4,6,0,0,0.131782946,0.151515152,0.170542636,0.322057787
Al Pedrique,1964,1989,174,449,111,18,1,1,29,61,36,32,5,4,0.247216036,0.292887029,0.29844098,0.591328009
Al Pilarcik,1933,1961,668,1614,413,66,7,22,185,150,143,205,41,18,0.255885998,0.332406893,0.346344486,0.678751378
Al Rosen,1924,1956,1044,3725,1063,165,20,192,587,385,717,603,39,33,0.285369128,0.382653061,0.495033557,0.877686618
Al Rubeling,1918,1944,253,747,186,31,12,8,77,95,79,94,8,10,0.248995984,0.319174757,0.354752343,0.6739271
Al Sauter,1867,1890,14,41,4,0,0,0,11,37,0,1,0,2,0.097560976,0.288461538,0.097560976,0.386022514
Al Scheer,1890,1915,281,931,262,48,20,5,116,81,105,141,41,7,0.28141783,0.361031519,0.392051557,0.753083076
Al Schellhase,1867,1891,16,49,7,0,0,0,2,12,2,5,3,5,0.142857143,0.176470588,0.142857143,0.319327731
Al Schweitzer,1885,1911,284,874,208,28,8,3,104,150,87,97,47,9,0.23798627,0.319018405,0.298627002,0.617645407
Al Shaw,1887,1915,654,2006,526,83,31,15,208,366,202,266,70,21,0.26221336,0.331526649,0.356929212,0.688455861
Al Simmons,1902,1944,2215,8759,2927,539,149,307,615,737,1827,1507,88,66,0.334170567,0.377853638,0.534878411,0.912732048
Al Smith,1927,1964,1557,5499,1500,263,51,168,687,806,701,866,70,48,0.272776869,0.353540252,0.430805601,0.784345853
Al Spalding,1854,1878,61,258,67,7,6,0,3,16,35,29,11,5,0.259689922,0.268199234,0.333333333,0.601532567
Al Spangler,1936,1971,912,2267,594,87,26,21,295,234,175,307,37,32,0.262020291,0.346994536,0.351124835,0.69811937
Al Spohrer,1905,1935,757,2218,575,103,25,6,124,166,199,213,13,18,0.259242561,0.298462852,0.336339044,0.634801896
